image,label,fos_0,fos_1,fos_2,fos_3
SOB_M_PC-14-15687B-40-001,1,215.5398120300752,614.2820168105975,0.0,-2.0
SOB_M_PC-14-15687B-40-002,1,221.22708959899748,461.6235783024639,0.0,-2.0
SOB_M_PC-14-15687B-40-003,1,220.90377192982456,536.5924698996167,0.0,-2.0
SOB_M_PC-14-15687B-40-004,1,221.2652537593985,514.2810345946219,0.0,-2.0
SOB_M_PC-14-15687B-40-005,1,220.20495614035087,582.7605617007997,0.0,-2.0
SOB_M_PC-14-15687B-40-006,1,222.833280075188,487.9957643000557,0.0,-2.0
SOB_M_PC-14-15687B-40-007,1,226.63771303258144,407.6078187571407,0.0,-2.0
SOB_M_PC-14-15687B-40-008,1,220.7274498746868,552.2206609603834,0.0,-2.0
SOB_M_PC-14-15687B-40-009,1,222.65512218045112,393.96276228525466,0.0,-2.0
SOB_M_PC-14-15687B-40-010,1,221.0519298245614,510.20555146149,0.0,-2.0
SOB_M_PC-14-15687B-40-011,1,211.4419360902256,805.2686830777329,0.0,-2.0
SOB_M_PC-14-15687B-40-012,1,209.3386873433584,878.3527971335229,0.0,-2.0
SOB_M_PC-14-15687B-40-013,1,212.6541071428572,830.549629884417,,
SOB_M_PC-14-15687B-40-014,1,215.6746710526316,600.4283934913864,0.0,-2.0
SOB_M_PC-14-15687B-40-015,1,205.5758771929825,945.5268176789048,0.0,-2.0
SOB_M_PC-14-15687B-40-016,1,215.9248245614035,806.9521734378236,0.0,-2.0
SOB_M_PC-14-15687B-40-017,1,222.33911967418547,1499.590768575766,0.0,-2.0
SOB_M_PC-14-15704-40-001,1,192.44877506265664,1030.1392197082616,0.0,-2.0
SOB_M_PC-14-15704-40-002,1,190.6185745614035,1219.5372632339245,0.0,-2.0
SOB_M_PC-14-15704-40-003,1,191.7824248120301,1299.0182218777932,0.0,-2.0
SOB_M_PC-14-15704-40-004,1,191.4264755639097,1115.4580034853202,,
SOB_M_PC-14-15704-40-005,1,185.46198621553884,1218.5513860192975,0.0,-2.0
SOB_M_PC-14-15704-40-006,1,190.01693922305765,1012.7297009267272,,
SOB_M_PC-14-15704-40-007,1,200.38497180451128,774.7052042708488,0.0,-2.0
SOB_M_PC-14-15704-40-008,1,197.1459304511278,619.3984557416923,0.0,-2.0
SOB_M_PC-14-15704-40-009,1,193.46274749373435,1068.622647578741,0.0,-2.0
SOB_M_PC-14-15704-40-010,1,195.9557268170426,1197.5215164112894,0.0,-2.0
SOB_M_PC-14-15704-40-011,1,189.75714912280705,1126.351057494919,0.0,-2.0
SOB_M_PC-14-15704-40-012,1,202.43711152882204,759.0203708444,0.0,-2.0
SOB_M_PC-14-15704-40-013,1,194.820623433584,668.9677805027746,0.0,-2.0
SOB_M_PC-14-15704-40-014,1,189.7013439849624,1280.3785959276836,,
SOB_M_PC-14-15704-40-015,1,189.64607142857145,1212.3278155015605,0.0,-2.0
SOB_M_PC-14-15704-40-016,1,189.3422713032581,1090.603953157066,0.0,-2.0
SOB_M_PC-14-15704-40-017,1,178.65472431077694,1361.5116921466808,0.0,-2.0
SOB_M_PC-14-15704-40-018,1,179.8970394736842,1597.5352436448093,0.0,-2.0
SOB_M_PC-14-15704-40-019,1,185.51747493734337,1456.7341164219904,0.0,-2.0
SOB_M_PC-14-15704-40-020,1,175.05134085213032,1646.7630861981322,0.0,-2.0
SOB_M_PC-14-15704-40-021,1,184.73650689223047,1512.558812228915,0.0,-2.0
SOB_M_PC-14-15704-40-022,1,186.7673245614035,1541.9191034011155,0.0,-2.0
SOB_M_PC-14-15704-40-023,1,197.0535213032581,1193.3306202120182,0.0,-2.0
SOB_M_PC-14-15704-40-024,1,189.97380639097744,660.1762226810226,,
SOB_M_PC-14-15704-40-025,1,186.5184210526316,598.1001887413457,,
SOB_M_PC-14-15704-40-026,1,196.7410056390977,778.3548062037539,0.0,-2.0
SOB_M_PC-14-15704-40-027,1,169.70200501253132,915.7846749341636,0.0,-2.0
SOB_M_PC-14-15704-40-028,1,194.9315664160401,1255.9152870542582,0.0,-2.0
SOB_M_PC-14-15704-40-029,1,175.9623590225564,1460.0401901822731,0.0,-2.0
SOB_M_PC-14-15704-40-030,1,177.31456140350878,1501.5734050327349,0.0,-2.0
SOB_M_PC-14-19440-40-001,1,175.84918546365915,789.5709420655337,0.0,-2.0
SOB_M_PC-14-19440-40-002,1,183.93291666666667,823.2522531340488,0.0,-2.0
SOB_M_PC-14-19440-40-003,1,180.0035275689223,642.4490517190262,0.0,-2.0
SOB_M_PC-14-19440-40-004,1,180.48812969924813,631.0244357082389,0.0,-2.0
SOB_M_PC-14-19440-40-005,1,178.71645050125312,750.1634110448033,0.0,-2.0
SOB_M_PC-14-19440-40-006,1,178.3940350877193,612.4934007546964,0.0,-2.0
SOB_M_PC-14-19440-40-007,1,179.579649122807,720.721025893328,0.0,-2.0
SOB_M_PC-14-19440-40-008,1,178.761406641604,744.7063747508381,0.0,-2.0
SOB_M_PC-14-19440-40-009,1,184.7734523809524,606.2647901406768,0.0,-2.0
SOB_M_PC-14-19440-40-010,1,190.56631892230573,438.32060387143264,,
SOB_M_PC-14-19440-40-011,1,181.0904887218045,680.862268845237,0.0,-2.0
SOB_M_PC-14-19440-40-012,1,185.79609022556392,478.7727678689205,0.0,-2.0
SOB_M_PC-14-19440-40-013,1,167.9075814536341,1063.959283602803,0.0,-2.0
SOB_M_PC-14-19440-40-014,1,159.16856203007518,907.3442730356549,0.0,-2.0
SOB_M_PC-14-19440-40-015,1,177.52131578947368,1072.1849959635394,0.0,-2.0
SOB_M_PC-14-19440-40-016,1,189.03066102756893,698.5182589181014,0.0,-2.0
SOB_M_PC-14-19440-40-017,1,172.91076127819548,781.2747195601776,0.0,-2.0
SOB_M_PC-14-19440-40-018,1,177.7025313283208,756.8630014509785,0.0,-2.0
SOB_M_PC-14-19440-40-019,1,196.6067230576441,602.6868716031934,0.0,-2.0
SOB_M_PC-14-19440-40-020,1,185.254335839599,713.5501179028299,0.0,-2.0
SOB_M_PC-14-19440-40-021,1,188.70099310776945,762.1547812513696,0.0,-2.0
SOB_M_PC-14-19440-40-022,1,183.05665726817043,920.773364084396,0.0,-2.0
SOB_M_PC-14-19440-40-023,1,187.41208959899748,832.8430010794139,0.0,-2.0
SOB_M_PC-14-19440-40-024,1,193.97814223057645,448.2558305281259,0.0,-2.0
SOB_M_PC-14-19440-40-025,1,186.90890037593985,505.6047498943846,0.0,-2.0
SOB_M_PC-14-19440-40-026,1,188.4633803258145,353.925754169754,0.0,-2.0
SOB_M_PC-14-19440-40-027,1,190.23991228070176,342.8420914140236,0.0,-2.0
SOB_M_PC-14-19440-40-028,1,171.9377192982456,276.3694136818383,0.0,-2.0
SOB_M_PC-14-19440-40-029,1,178.49143796992482,454.6800202246674,,
SOB_M_PC-14-19440-40-030,1,185.77986215538849,488.7033430750968,0.0,-2.0
SOB_M_PC-14-19440-40-031,1,185.1161873433584,505.0156488947139,0.0,-2.0
SOB_M_PC-14-19440-40-032,1,186.39127506265663,511.5911739040191,0.0,-2.0
SOB_M_PC-14-19440-40-033,1,180.31437656641603,488.9283952788543,0.0,-2.0
SOB_M_PC-14-19440-40-034,1,179.00383458646616,543.3326627833583,0.0,-2.0
SOB_M_PC-14-19440-40-035,1,178.36835839599,616.188678307034,0.0,-2.0
SOB_M_PC-14-9146-40-001,1,168.7177036340852,1782.214353234236,0.0,-2.0
SOB_M_PC-14-9146-40-002,1,163.78079573934838,1595.362581794345,0.0,-2.0
SOB_M_PC-14-9146-40-003,1,167.00090538847118,1468.7253432734412,0.0,-2.0
SOB_M_PC-14-9146-40-004,1,169.6314536340852,1563.1419450814262,0.0,-2.0
SOB_M_PC-14-9146-40-005,1,162.64276315789473,1561.3897627996726,0.0,-2.0
SOB_M_PC-14-9146-40-006,1,172.9205419799499,1623.512971346914,0.0,-2.0
SOB_M_PC-14-9146-40-007,1,174.1317073934837,1373.8135956022832,0.0,-2.0
SOB_M_PC-14-9146-40-008,1,163.72276002506266,1537.3029603441464,0.0,-2.0
SOB_M_PC-14-9146-40-009,1,169.79579573934836,1700.495716835422,0.0,-2.0
SOB_M_PC-14-9146-40-010,1,167.3215977443609,1276.5484780442553,0.0,-2.0
SOB_M_PC-14-9146-40-011,1,171.5659335839599,1240.3670956815604,0.0,-2.0
SOB_M_PC-14-9146-40-012,1,186.2912969924812,1344.374979882176,0.0,-2.0
SOB_M_PC-14-9146-40-013,1,183.2559523809524,1180.5632898548745,0.0,-2.0
SOB_M_PC-14-9146-40-014,1,158.29543859649124,1194.9573027964557,0.0,-2.0
SOB_M_PC-14-9146-40-015,1,168.1586246867168,1057.187999763269,0.0,-2.0
SOB_M_PC-14-9146-40-016,1,182.23184523809525,1392.160781768959,0.0,-2.0
SOB_M_PC-14-9146-40-017,1,177.0064223057644,1365.2402447300617,0.0,-2.0
SOB_M_PC-14-9146-40-018,1,166.35953634085212,1357.7122511317357,0.0,-2.0
SOB_M_PC-14-9146-40-019,1,170.8315037593985,1037.7291504655263,0.0,-2.0
SOB_M_PC-14-9146-40-020,1,163.8082581453634,860.6238197283876,0.0,-2.0
SOB_M_PC-14-9146-40-021,1,187.37382205513785,886.3803246213862,0.0,-2.0
SOB_M_PC-14-9146-40-022,1,199.2774686716792,679.5543874039988,0.0,-2.0
SOB_M_PC-14-9146-40-023,1,182.6654417293233,702.6075996057385,,
SOB_M_PC-15-190EF-40-001,1,173.25982769423558,2532.870952793009,0.0,-2.0
SOB_M_PC-15-190EF-40-002,1,188.39964285714285,1967.7841042665104,0.0,-2.0
SOB_M_PC-15-190EF-40-003,1,183.1323182957393,2092.907555565866,0.0,-2.0
SOB_M_PC-15-190EF-40-004,1,194.94097744360903,2063.385612547381,0.0,-2.0
SOB_M_PC-15-190EF-40-005,1,203.9920144110276,1946.7773588566884,0.0,-2.0
SOB_M_PC-15-190EF-40-006,1,192.94625,2063.294731960367,0.0,-2.0
SOB_M_PC-15-190EF-40-007,1,165.1815256892231,2581.799661852976,0.0,-2.0
SOB_M_PC-15-190EF-40-008,1,209.2772713032581,1719.6570442772722,0.0,-2.0
SOB_M_PC-15-190EF-40-009,1,178.97974310776942,2367.831203502138,0.0,-2.0
SOB_M_PC-15-190EF-40-010,1,213.2534962406015,1489.6800611982997,0.0,-2.0
SOB_M_PC-15-190EF-40-011,1,191.1858082706767,2655.2711706771656,0.0,-2.0
SOB_M_PC-15-190EF-40-012,1,180.9065194235589,2843.974058013732,,
SOB_M_PC-15-190EF-40-013,1,181.73959586466165,2941.8702877243068,0.0,-2.0
SOB_M_PC-15-190EF-40-014,1,193.6276409774436,2806.722804401349,0.0,-2.0
SOB_M_PC-15-190EF-40-015,1,176.93639724310776,2406.9247540184524,0.0,-2.0
SOB_M_PC-15-190EF-40-016,1,177.67823621553885,2481.8355053700184,0.0,-2.0
SOB_M_PC-15-190EF-40-017,1,206.715701754386,2245.6259825089032,0.0,-2.0
SOB_M_PC-15-190EF-40-018,1,220.25256892230576,1372.8772821601992,0.0,-2.0
SOB_M_PC-15-190EF-40-019,1,196.02903822055137,2069.956517428979,0.0,-2.0
